Replay trajectory ( ref_x, ref_y, ref_z, ref_r, ref_p, ref_w, ref_x_dot, ref_y_dot, ref_z_dot, ref_r_dot, ref_p_dot, ref_w_dot, act_x, act_y, act_z, act_r, act_p, act_w, act_x_dot, act_y_dot, act_z_dot, act_r_dot, act_p_dot, act_w_dot )
0.1618076389,0.1362543389,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0018819398,0.0024655229,0.9995072272,0.0001760517,0.0000338036,0.0000140140,0.1197700218,0.1051796580,0.0001343147,0.0075248828,-0.0021422774,-0.0000081013
0.1628644003,0.1367750570,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0006842064,0.0035171468,0.9995085851,0.0002512936,0.0000123790,0.0000139289,0.1197733382,0.1051623871,0.0001357873,0.0075241890,-0.0021424679,-0.0000080562
0.1639183040,0.1372861759,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005135391,0.0045685241,0.9995099575,0.0003265157,-0.0000090454,0.0000138428,0.1197745530,0.1051377349,0.0001372340,0.0075222149,-0.0021424429,-0.0000079944
0.1649693317,0.1377876595,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017112758,0.0056195812,0.9995113440,0.0004017195,-0.0000304708,0.0000137554,0.1197736661,0.1051057032,0.0001386539,0.0075203773,-0.0021425400,-0.0000079552
0.1660174648,0.1382794727,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029089825,0.0066702441,0.9995127445,0.0004768922,-0.0000518949,0.0000136670,0.1197706774,0.1050662939,0.0001400470,0.0075172672,-0.0021424144,-0.0000078987
0.1670626849,0.1387615810,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041066384,0.0077204392,0.9995141586,0.0005520354,-0.0000733191,0.0000135774,0.1197655870,0.1050195101,0.0001414127,0.0075143260,-0.0021424286,-0.0000078561
0.1681049738,0.1392339505,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053042224,0.0087700927,0.9995155861,0.0006271365,-0.0000947412,0.0000134868,0.1197583951,0.1049653546,0.0001427507,0.0075101114,-0.0021422098,-0.0000078025
0.1691443132,0.1396965481,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0065017134,0.0098191311,0.9995170267,0.0007021975,-0.0001161626,0.0000133950,0.1197491017,0.1049038315,0.0001440607,0.0075060914,-0.0021421474,-0.0000077550
0.1701806847,0.1401493414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0076990904,0.0108674805,0.9995184801,0.0007772054,-0.0001375809,0.0000133021,0.1197377069,0.1048349449,0.0001453421,0.0075007925,-0.0021418393,-0.0000077050
0.1712140703,0.1405922984,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0088963326,0.0119150675,0.9995199461,0.0008521625,-0.0001589979,0.0000132081,0.1197242110,0.1047586999,0.0001465948,0.0074957084,-0.0021417042,-0.0000076518
0.1722444518,0.1410253882,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0100934187,0.0129618185,0.9995214243,0.0009270559,-0.0001804109,0.0000131130,0.1197086143,0.1046751015,0.0001478183,0.0074893377,-0.0021413092,-0.0000076057
0.1732718110,0.1414485804,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0112903279,0.0140076601,0.9995229144,0.0010018879,-0.0002018219,0.0000130169,0.1196909169,0.1045841559,0.0001490125,0.0074831988,-0.0021411041,-0.0000075463
0.1742961301,0.1418618452,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0124870391,0.0150525188,0.9995244162,0.0010766456,-0.0002232280,0.0000129196,0.1196711192,0.1044858693,0.0001501765,0.0074757642,-0.0021406237,-0.0000075045
0.1753173909,0.1422651536,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0136835313,0.0160963213,0.9995259293,0.0011513314,-0.0002446314,0.0000128214,0.1196492217,0.1043802488,0.0001513108,0.0074685767,-0.0021403502,-0.0000074384
0.1763355757,0.1426584774,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0148797835,0.0171389943,0.9995274534,0.0012259322,-0.0002660292,0.0000127219,0.1196252245,0.1042673015,0.0001524141,0.0074600840,-0.0021397853,-0.0000074011
0.1773506665,0.1430417890,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160757748,0.0181804646,0.9995289883,0.0013004508,-0.0002874235,0.0000126216,0.1195991283,0.1041470359,0.0001534873,0.0074518523,-0.0021394443,-0.0000073283
0.1783626455,0.1434150613,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0172714841,0.0192206592,0.9995305336,0.0013748739,-0.0003088114,0.0000125201,0.1195709334,0.1040194599,0.0001545287,0.0074423060,-0.0021387955,-0.0000072955
0.1793714949,0.1437782684,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0184668905,0.0202595051,0.9995320890,0.0014492042,-0.0003301951,0.0000124177,0.1195406403,0.1038845829,0.0001555394,0.0074330338,-0.0021383876,-0.0000072157
0.1803771971,0.1441313845,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0196619730,0.0212969292,0.9995336541,0.0015234286,-0.0003515715,0.0000123141,0.1195082496,0.1037424140,0.0001565178,0.0074224378,-0.0021376553,-0.0000071878
0.1813797345,0.1444743850,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0208567107,0.0223328588,0.9995352288,0.0015975500,-0.0003729432,0.0000122097,0.1194737620,0.1035929637,0.0001574650,0.0074121286,-0.0021371810,-0.0000071009
0.1823790893,0.1448072458,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0220510824,0.0233672213,0.9995368126,0.0016715545,-0.0003943071,0.0000121045,0.1194371778,0.1034362420,0.0001583800,0.0074004448,-0.0021364070,-0.0000070327
0.1833752441,0.1451299436,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232450674,0.0243999439,0.9995384052,0.0017454456,-0.0004156655,0.0000119983,0.1193984979,0.1032722604,0.0001592627,0.0073891137,-0.0021358547,-0.0000069696
0.1843681815,0.1454424556,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0244386446,0.0254309542,0.9995400063,0.0018192096,-0.0004370153,0.0000118911,0.1193577228,0.1031010300,0.0001601126,0.0073763891,-0.0021349958,-0.0000069082
0.1853578839,0.1457447599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0256317932,0.0264601798,0.9995416156,0.0018928500,-0.0004583589,0.0000117830,0.1193148534,0.1029225633,0.0001609297,0.0073640365,-0.0021343687,-0.0000068467
0.1863443341,0.1460368354,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0268244921,0.0274875485,0.9995432328,0.0019663528,-0.0004796930,0.0000116740,0.1192698902,0.1027368725,0.0001617135,0.0073502726,-0.0021334274,-0.0000067849
0.1873275147,0.1463186616,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0280167204,0.0285129882,0.9995448574,0.0020397218,-0.0005010201,0.0000115641,0.1192228342,0.1025439710,0.0001624640,0.0073369003,-0.0021327272,-0.0000067226
0.1883074084,0.1465902185,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0292084573,0.0295364269,0.9995464892,0.0021129429,-0.0005223369,0.0000114532,0.1191736861,0.1023438719,0.0001631808,0.0073220997,-0.0021317051,-0.0000066598
0.1892839981,0.1468514873,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0303996818,0.0305577928,0.9995481279,0.0021860204,-0.0005436464,0.0000113411,0.1191224469,0.1021365899,0.0001638646,0.0073077424,-0.0021309647,-0.0000066309
0.1902572666,0.1471024495,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0315903729,0.0315770142,0.9995497730,0.0022589394,-0.0005649447,0.0000112283,0.1190691172,0.1019221389,0.0001645136,0.0072918991,-0.0021298532,-0.0000065434
0.1912271969,0.1473430876,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0327805099,0.0325940196,0.9995514243,0.0023317045,-0.0005862347,0.0000111146,0.1190136983,0.1017005345,0.0001651287,0.0072765019,-0.0021290151,-0.0000064847
0.1921937720,0.1475733846,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0339700718,0.0336087375,0.9995530814,0.0024043009,-0.0006075127,0.0000110002,0.1189561909,0.1014717918,0.0001657090,0.0072596299,-0.0021278246,-0.0000064084
0.1931569748,0.1477933245,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351590378,0.0346210968,0.9995547439,0.0024767330,-0.0006287815,0.0000108849,0.1188965961,0.1012359275,0.0001662548,0.0072432109,-0.0021269033,-0.0000063388
0.1941167885,0.1480028916,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0363473869,0.0356310263,0.9995564116,0.0025489863,-0.0006500377,0.0000107687,0.1188349150,0.1009929575,0.0001667659,0.0072253180,-0.0021256376,-0.0000062722
0.1950731962,0.1482020715,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0375350984,0.0366384553,0.9995580840,0.0026210652,-0.0006712838,0.0000106519,0.1187711487,0.1007428994,0.0001672417,0.0072078842,-0.0021246360,-0.0000061912
0.1960261812,0.1483908499,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0387221514,0.0376433130,0.9995597608,0.0026929551,-0.0006925165,0.0000105341,0.1187052982,0.1004857704,0.0001676828,0.0071889771,-0.0021232973,-0.0000061342
0.1969757267,0.1485692139,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0399085250,0.0386455289,0.9995614417,0.0027646605,-0.0007137384,0.0000104158,0.1186373648,0.1002215890,0.0001680882,0.0071705347,-0.0021222170,-0.0000060419
0.1979218161,0.1487371507,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0410941985,0.0396450327,0.9995631263,0.0028361668,-0.0007349463,0.0000102965,0.1185673496,0.0999503733,0.0001684588,0.0071506197,-0.0021208066,-0.0000059944
0.1988644328,0.1488946486,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0422791511,0.0406417541,0.9995648142,0.0029074786,-0.0007561425,0.0000101767,0.1184952540,0.0996721428,0.0001687931,0.0071311747,-0.0021196487,-0.0000058908
0.1998035602,0.1490416966,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0434633619,0.0416356233,0.9995665052,0.0029785813,-0.0007773239,0.0000100558,0.1184210790,0.0993869167,0.0001690927,0.0071102580,-0.0021181673,-0.0000058529
0.2007391819,0.1491782843,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0446468101,0.0426265704,0.9995681987,0.0030494801,-0.0007984935,0.0000099341,0.1183448263,0.0990947153,0.0001693566,0.0070898672,-0.0021169835,-0.0000057934
0.2016712814,0.1493044022,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0458294751,0.0436145260,0.9995698946,0.0031201596,-0.0008196474,0.0000098116,0.1182664969,0.0987955588,0.0001695848,0.0070679399,-0.0021154167,-0.0000057270
0.2025998424,0.1494200414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0470113360,0.0445994207,0.9995715923,0.0031906253,-0.0008407886,0.0000096883,0.1181860923,0.0984894687,0.0001697772,0.0070465598,-0.0021141578,-0.0000056578
0.2035248486,0.1495251937,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0481923722,0.0455811854,0.9995732917,0.0032608617,-0.0008619134,0.0000095643,0.1181036138,0.0981764659,0.0001699336,0.0070236312,-0.0021125088,-0.0000055877
0.2044462838,0.1496198519,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0493725628,0.0465597511,0.9995749922,0.0033308745,-0.0008830249,0.0000094395,0.1180190630,0.0978565729,0.0001700540,0.0070012698,-0.0021111771,-0.0000055168
0.2053641318,0.1497040093,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505518872,0.0475350492,0.9995766936,0.0034006481,-0.0009041191,0.0000093140,0.1179324413,0.0975298117,0.0001701384,0.0069773479,-0.0021094477,-0.0000054456
0.2062783764,0.1497776599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0517303247,0.0485070113,0.9995783955,0.0034701883,-0.0009251992,0.0000091879,0.1178437502,0.0971962057,0.0001701867,0.0069540127,-0.0021080444,-0.0000053738
0.2071890018,0.1498407986,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0529078546,0.0494755690,0.9995800975,0.0035394795,-0.0009462613,0.0000090611,0.1177529913,0.0968557778,0.0001701989,0.0069291050,-0.0021062357,-0.0000053018
0.2080959917,0.1498934209,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0540844563,0.0504406546,0.9995817992,0.0036085276,-0.0009673086,0.0000089335,0.1176601662,0.0965085525,0.0001701750,0.0069048032,-0.0021047617,-0.0000052291
0.2089993305,0.1499355232,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0552601090,0.0514022001,0.9995835004,0.0036773169,-0.0009883370,0.0000088054,0.1175652764,0.0961545537,0.0001701148,0.0068789173,-0.0021028743,-0.0000051563
0.2098990022,0.1499671025,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564347923,0.0523601382,0.9995852005,0.0037458540,-0.0010093496,0.0000086769,0.1174683238,0.0957938066,0.0001700193,0.0068536917,-0.0021012944,-0.0000050442
0.2107949909,0.1499881566,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0576084854,0.0533144015,0.9995868994,0.0038141224,-0.0010303426,0.0000085476,0.1173693099,0.0954263360,0.0001698867,0.0068268246,-0.0020993392,-0.0000049973
0.2116872811,0.1499986841,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0587811677,0.0542649232,0.9995885966,0.0038821287,-0.0010513194,0.0000084178,0.1172682366,0.0950521684,0.0001697184,0.0068006220,-0.0020977143,-0.0000049115
0.2125758571,0.1499986841,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0599528188,0.0552116365,0.9995902917,0.0039498568,-0.0010722759,0.0000082872,0.1171651055,0.0946713293,0.0001695135,0.0067727910,-0.0020956818,-0.0000048536
0.2134607032,0.1499881566,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0611234180,0.0561544750,0.9995919845,0.0040173132,-0.0010932155,0.0000081560,0.1170599187,0.0942838462,0.0001692726,0.0067456330,-0.0020939981,-0.0000047749
0.2143418039,0.1499671025,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0622929448,0.0570933724,0.9995936744,0.0040844819,-0.0011141340,0.0000080242,0.1169526777,0.0938897457,0.0001689955,0.0067168493,-0.0020918854,-0.0000047078
0.2152191438,0.1499355232,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0634613786,0.0580282630,0.9995953612,0.0041513695,-0.0011350351,0.0000078918,0.1168433847,0.0934890560,0.0001686822,0.0066887460,-0.0020901405,-0.0000046365
0.2160927075,0.1498934209,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0646286990,0.0589590810,0.9995970446,0.0042179598,-0.0011559142,0.0000077588,0.1167320413,0.0930818046,0.0001683330,0.0066590195,-0.0020879461,-0.0000045604
0.2169624796,0.1498407986,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0657948855,0.0598857612,0.9995987240,0.0042842598,-0.0011767752,0.0000076251,0.1166186498,0.0926680207,0.0001679476,0.0066299804,-0.0020861386,-0.0000044966
0.2178284449,0.1497776599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0669599176,0.0608082386,0.9996003993,0.0043502532,-0.0011976134,0.0000074910,0.1165032118,0.0922477329,0.0001675266,0.0065993205,-0.0020838615,-0.0000044117
0.2186905882,0.1497040093,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0681237749,0.0617264483,0.9996020700,0.0044159469,-0.0012184329,0.0000073562,0.1163857296,0.0918209712,0.0001670693,0.0065693545,-0.0020819908,-0.0000043552
0.2195488944,0.1496198519,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0692864370,0.0626403259,0.9996037358,0.0044813247,-0.0012392288,0.0000072211,0.1162662050,0.0913877650,0.0001665768,0.0065377702,-0.0020796307,-0.0000042615
0.2204033484,0.1495251937,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0704478834,0.0635498074,0.9996053963,0.0045463938,-0.0012600054,0.0000070852,0.1161446405,0.0909481452,0.0001660480,0.0065068863,-0.0020776963,-0.0000042124
0.2212539352,0.1494200414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0716080938,0.0644548288,0.9996070511,0.0046111485,-0.0012807614,0.0000069491,0.1160210377,0.0905021422,0.0001654844,0.0064754559,-0.0020756400,-0.0000041100
0.2221006399,0.1493044022,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0727670478,0.0653553267,0.9996086999,0.0046755830,-0.0013014960,0.0000068125,0.1158953989,0.0900497869,0.0001648855,0.0064434350,-0.0020735030,-0.0000040242
0.2229434476,0.1491782843,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0739247250,0.0662512378,0.9996103425,0.0047396918,-0.0013222085,0.0000066756,0.1157677260,0.0895911106,0.0001642513,0.0064108573,-0.0020712955,-0.0000039436
0.2237823436,0.1490416966,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0750811052,0.0671424992,0.9996119783,0.0048034695,-0.0013428984,0.0000065382,0.1156380213,0.0891261452,0.0001635820,0.0063777506,-0.0020690259,-0.0000038644
0.2246173131,0.1488946486,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0762361681,0.0680290485,0.9996136071,0.0048669110,-0.0013635649,0.0000064004,0.1155062869,0.0886549233,0.0001628778,0.0063441366,-0.0020667004,-0.0000037855
0.2254483415,0.1487371507,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0773898934,0.0689108232,0.9996152284,0.0049300115,-0.0013842078,0.0000062623,0.1153725251,0.0881774779,0.0001621387,0.0063100324,-0.0020643241,-0.0000037065
0.2262754142,0.1485692139,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0785422607,0.0697877617,0.9996168421,0.0049927662,-0.0014048263,0.0000061237,0.1152367384,0.0876938423,0.0001613650,0.0062754518,-0.0020619004,-0.0000036274
0.2270985167,0.1483908499,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0796932500,0.0706598022,0.9996184477,0.0050551705,-0.0014254202,0.0000059847,0.1150989290,0.0872040506,0.0001605568,0.0062404057,-0.0020594323,-0.0000035480
0.2279176345,0.1482020715,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0808428410,0.0715268835,0.9996200448,0.0051172197,-0.0014459890,0.0000058454,0.1149590993,0.0867081371,0.0001597144,0.0062049031,-0.0020569220,-0.0000034684
0.2287327533,0.1480028916,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0819910135,0.0723889449,0.9996216332,0.0051789094,-0.0014665323,0.0000057058,0.1148172519,0.0862061366,0.0001588378,0.0061689515,-0.0020543711,-0.0000033887
0.2295438588,0.1477933245,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0831377474,0.0732459257,0.9996232125,0.0052402352,-0.0014870496,0.0000055658,0.1146733892,0.0856980844,0.0001579274,0.0061325572,-0.0020517808,-0.0000033087
0.2303509367,0.1475733846,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0842830226,0.0740977659,0.9996247823,0.0053011927,-0.0015075407,0.0000054255,0.1145275138,0.0851840161,0.0001569833,0.0060957256,-0.0020491522,-0.0000032285
0.2311539728,0.1473430876,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0854268189,0.0749444056,0.9996263424,0.0053617775,-0.0015280051,0.0000052849,0.1143796282,0.0846639681,0.0001560057,0.0060584615,-0.0020464861,-0.0000031482
0.2319529532,0.1471024495,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0865691162,0.0757857854,0.9996278923,0.0054219854,-0.0015484425,0.0000051441,0.1142297351,0.0841379767,0.0001549948,0.0060207691,-0.0020437829,-0.0000030676
0.2327478637,0.1468514873,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0877098946,0.0766218461,0.9996294318,0.0054818122,-0.0015688524,0.0000050029,0.1140778372,0.0836060789,0.0001539510,0.0059826524,-0.0020410431,-0.0000029869
0.2335386905,0.1465902185,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0888491339,0.0774525293,0.9996309606,0.0055412535,-0.0015892346,0.0000048615,0.1139239370,0.0830683122,0.0001528744,0.0059441149,-0.0020382672,-0.0000029061
0.2343254196,0.1463186616,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0899868143,0.0782777764,0.9996324782,0.0056003054,-0.0016095887,0.0000047199,0.1137680374,0.0825247144,0.0001517653,0.0059051601,-0.0020354554,-0.0000028251
0.2351080372,0.1460368354,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0911229157,0.0790975296,0.9996339844,0.0056589635,-0.0016299143,0.0000045780,0.1136101410,0.0819753236,0.0001506239,0.0058657912,-0.0020326079,-0.0000027439
