# RoboFly trajectory generated from robognat simulator
# Trajectory type: circle
# Duration: 10.0s
# State format: x,y,z,vx,vy,vz,roll,pitch,omega_x,omega_y
0.118053,0.000000,0.198565,-0.007645,0.000000,0.002554,-0.003486,0.000000,0.000000,0.001541
0.118015,0.000000,0.198578,-0.007627,0.000000,0.002532,-0.003478,0.000000,0.000000,0.001531
0.117977,0.000000,0.198591,-0.007610,0.000000,0.002509,-0.003470,0.000000,0.000000,0.001521
0.117939,0.000000,0.198603,-0.007592,0.000000,0.002487,-0.003463,0.000000,0.000000,0.001511
0.117901,0.000000,0.198616,-0.007575,0.000000,0.002465,-0.003455,0.000000,0.000000,0.001501
0.117863,0.000000,0.198628,-0.007557,0.000000,0.002443,-0.003448,0.000000,0.000000,0.001492
0.117825,0.000000,0.198640,-0.007540,0.000000,0.002421,-0.003440,0.000000,0.000000,0.001482
0.117788,0.000000,0.198652,-0.007522,0.000000,0.002399,-0.003433,0.000000,0.000000,0.001473
0.117750,0.000000,0.198664,-0.007505,0.000000,0.002378,-0.003425,0.000000,0.000000,0.001464
0.117713,0.000000,0.198676,-0.007488,0.000000,0.002357,-0.003418,0.000000,0.000000,0.001456
0.117675,0.000000,0.198688,-0.007471,0.000000,0.002336,-0.003411,0.000000,0.000000,0.001447
0.117638,0.000000,0.198700,-0.007454,0.000000,0.002315,-0.003404,0.000000,0.000000,0.001439
0.117600,0.000000,0.198711,-0.007437,0.000000,0.002294,-0.003396,0.000000,0.000000,0.001431
0.117563,0.000000,0.198723,-0.007420,0.000000,0.002274,-0.003389,0.000000,0.000000,0.001423
0.117526,0.000000,0.198734,-0.007403,0.000000,0.002254,-0.003382,0.000000,0.000000,0.001415
0.117489,0.000000,0.198745,-0.007386,0.000000,0.002233,-0.003375,0.000000,0.000000,0.001408
0.117452,0.000000,0.198756,-0.007369,0.000000,0.002214,-0.003368,0.000000,0.000000,0.001401
0.117415,0.000000,0.198767,-0.007353,0.000000,0.002194,-0.003361,0.000000,0.000000,0.001393
0.117379,0.000000,0.198778,-0.007336,0.000000,0.002174,-0.003354,0.000000,0.000000,0.001387
0.117342,0.000000,0.198789,-0.007319,0.000000,0.002155,-0.003347,0.000000,0.000000,0.001380
0.117305,0.000000,0.198800,-0.007303,0.000000,0.002136,-0.003340,0.000000,0.000000,0.001373
0.117269,0.000000,0.198811,-0.007286,0.000000,0.002117,-0.003333,0.000000,0.000000,0.001367
0.117232,0.000000,0.198821,-0.007270,0.000000,0.002098,-0.003327,0.000000,0.000000,0.001361
0.117196,0.000000,0.198832,-0.007254,0.000000,0.002079,-0.003320,0.000000,0.000000,0.001355
0.117160,0.000000,0.198842,-0.007238,0.000000,0.002061,-0.003313,0.000000,0.000000,0.001349
0.117124,0.000000,0.198853,-0.007222,0.000000,0.002042,-0.003306,0.000000,0.000000,0.001344
0.117087,0.000000,0.198863,-0.007205,0.000000,0.002024,-0.003300,0.000000,0.000000,0.001338
0.117051,0.000000,0.198873,-0.007189,0.000000,0.002006,-0.003293,0.000000,0.000000,0.001333
0.117015,0.000000,0.198883,-0.007173,0.000000,0.001988,-0.003286,0.000000,0.000000,0.001328
0.116980,0.000000,0.198893,-0.007158,0.000000,0.001970,-0.003280,0.000000,0.000000,0.001323
0.116944,0.000000,0.198903,-0.007142,0.000000,0.001953,-0.003273,0.000000,0.000000,0.001318
0.116908,0.000000,0.198912,-0.007126,0.000000,0.001935,-0.003266,0.000000,0.000000,0.001314
0.116873,0.000000,0.198922,-0.007110,0.000000,0.001918,-0.003260,0.000000,0.000000,0.001309
0.116837,0.000000,0.198932,-0.007095,0.000000,0.001901,-0.003253,0.000000,0.000000,0.001305
0.116801,0.000000,0.198941,-0.007079,0.000000,0.001884,-0.003247,0.000000,0.000000,0.001301
0.116766,0.000000,0.198951,-0.007064,0.000000,0.001867,-0.003240,0.000000,0.000000,0.001297
0.116731,0.000000,0.198960,-0.007048,0.000000,0.001851,-0.003234,0.000000,0.000000,0.001293
0.116696,0.000000,0.198969,-0.007033,0.000000,0.001834,-0.003227,0.000000,0.000000,0.001290
0.116660,0.000000,0.198978,-0.007018,0.000000,0.001818,-0.003221,0.000000,0.000000,0.001286
0.116625,0.000000,0.198987,-0.007002,0.000000,0.001802,-0.003214,0.000000,0.000000,0.001283
0.116590,0.000000,0.198996,-0.006987,0.000000,0.001785,-0.003208,0.000000,0.000000,0.001279
0.116555,0.000000,0.199005,-0.006972,0.000000,0.001770,-0.003202,0.000000,0.000000,0.001276
0.116520,0.000000,0.199014,-0.006957,0.000000,0.001754,-0.003195,0.000000,0.000000,0.001273
0.116486,0.000000,0.199023,-0.006942,0.000000,0.001738,-0.003189,0.000000,0.000000,0.001270
0.116451,0.000000,0.199032,-0.006927,0.000000,0.001723,-0.003182,0.000000,0.000000,0.001267
0.116416,0.000000,0.199040,-0.006912,0.000000,0.001707,-0.003176,0.000000,0.000000,0.001265
0.116382,0.000000,0.199049,-0.006897,0.000000,0.001692,-0.003170,0.000000,0.000000,0.001262
0.116347,0.000000,0.199057,-0.006882,0.000000,0.001677,-0.003163,0.000000,0.000000,0.001260
0.116313,0.000000,0.199066,-0.006868,0.000000,0.001662,-0.003157,0.000000,0.000000,0.001257
0.116279,0.000000,0.199074,-0.006853,0.000000,0.001647,-0.003151,0.000000,0.000000,0.001255
0.116244,0.000000,0.199082,-0.006838,0.000000,0.001632,-0.003145,0.000000,0.000000,0.001253
0.116210,0.000000,0.199090,-0.006824,0.000000,0.001618,-0.003138,0.000000,0.000000,0.001251
0.116176,0.000000,0.199098,-0.006809,0.000000,0.001604,-0.003132,0.000000,0.000000,0.001249
0.116142,0.000000,0.199107,-0.006795,0.000000,0.001589,-0.003126,0.000000,0.000000,0.001247
0.116108,0.000000,0.199114,-0.006780,0.000000,0.001575,-0.003120,0.000000,0.000000,0.001245
0.116074,0.000000,0.199122,-0.006766,0.000000,0.001561,-0.003113,0.000000,0.000000,0.001243
0.116040,0.000000,0.199130,-0.006749,0.000000,0.000815,-0.003107,0.000000,0.000000,-0.054660
0.116006,0.000000,0.199134,-0.006733,0.000000,0.000096,-0.003380,0.000000,0.000000,-0.071061
0.115973,0.000000,0.199135,-0.006730,0.000000,-0.000597,-0.003736,0.000000,0.000000,-0.075254
0.115939,0.000000,0.199132,-0.006744,0.000000,-0.001264,-0.004112,0.000000,0.000000,-0.075645
0.115905,0.000000,0.199125,-0.006776,0.000000,-0.001907,-0.004490,0.000000,0.000000,-0.074823
0.115872,0.000000,0.199116,-0.006825,0.000000,-0.002526,-0.004864,0.000000,0.000000,-0.073587
0.115837,0.000000,0.199103,-0.006892,0.000000,-0.003121,-0.005232,0.000000,0.000000,-0.072188
0.115803,0.000000,0.199088,-0.006974,0.000000,-0.003694,-0.005593,0.000000,0.000000,-0.070703
0.115768,0.000000,0.199069,-0.007073,0.000000,-0.004245,-0.005947,0.000000,0.000000,-0.069162
0.115733,0.000000,0.199048,-0.007185,0.000000,-0.004775,-0.006293,0.000000,0.000000,-0.067574
0.115697,0.000000,0.199024,-0.007312,0.000000,-0.005285,-0.006630,0.000000,0.000000,-0.065945
0.115660,0.000000,0.198998,-0.007453,0.000000,-0.005774,-0.006960,0.000000,0.000000,-0.064280
0.115623,0.000000,0.198969,-0.007605,0.000000,-0.006245,-0.007282,0.000000,0.000000,-0.062583
0.115585,0.000000,0.198938,-0.007770,0.000000,-0.006696,-0.007594,0.000000,0.000000,-0.060857
0.115546,0.000000,0.198904,-0.007946,0.000000,-0.007130,-0.007899,0.000000,0.000000,-0.059106
0.115506,0.000000,0.198868,-0.008132,0.000000,-0.007546,-0.008194,0.000000,0.000000,-0.057333
0.115466,0.000000,0.198831,-0.008328,0.000000,-0.007945,-0.008481,0.000000,0.000000,-0.055542
0.115424,0.000000,0.198791,-0.008533,0.000000,-0.008327,-0.008759,0.000000,0.000000,-0.053734
0.115381,0.000000,0.198749,-0.008747,0.000000,-0.008694,-0.009027,0.000000,0.000000,-0.051915
0.115338,0.000000,0.198706,-0.008968,0.000000,-0.009045,-0.009287,0.000000,0.000000,-0.050086
0.115293,0.000000,0.198661,-0.009197,0.000000,-0.009381,-0.009537,0.000000,0.000000,-0.048250
0.115247,0.000000,0.198614,-0.009432,0.000000,-0.009702,-0.009779,0.000000,0.000000,-0.046410
0.115200,0.000000,0.198565,-0.009673,0.000000,-0.010010,-0.010011,0.000000,0.000000,-0.044569
0.115151,0.000000,0.198515,-0.009919,0.000000,-0.010304,-0.010233,0.000000,0.000000,-0.042729
0.115102,0.000000,0.198464,-0.010171,0.000000,-0.010584,-0.010447,0.000000,0.000000,-0.040893
0.115051,0.000000,0.198411,-0.010426,0.000000,-0.010852,-0.010652,0.000000,0.000000,-0.039063
0.114999,0.000000,0.198356,-0.010685,0.000000,-0.011107,-0.010847,0.000000,0.000000,-0.037241
0.114945,0.000000,0.198301,-0.010948,0.000000,-0.011351,-0.011033,0.000000,0.000000,-0.035430
0.114891,0.000000,0.198244,-0.011213,0.000000,-0.011582,-0.011210,0.000000,0.000000,-0.033632
0.114835,0.000000,0.198186,-0.011480,0.000000,-0.011803,-0.011378,0.000000,0.000000,-0.031848
0.114777,0.000000,0.198127,-0.011749,0.000000,-0.012012,-0.011538,0.000000,0.000000,-0.030081
0.114718,0.000000,0.198067,-0.012018,0.000000,-0.012211,-0.011688,0.000000,0.000000,-0.028333
0.114658,0.000000,0.198006,-0.012289,0.000000,-0.012399,-0.011830,0.000000,0.000000,-0.026604
0.114597,0.000000,0.197944,-0.012560,0.000000,-0.012578,-0.011963,0.000000,0.000000,-0.024897
0.114534,0.000000,0.197881,-0.012831,0.000000,-0.012747,-0.012087,0.000000,0.000000,-0.023213
0.114470,0.000000,0.197818,-0.013101,0.000000,-0.012907,-0.012203,0.000000,0.000000,-0.021554
0.114404,0.000000,0.197753,-0.013370,0.000000,-0.013058,-0.012311,0.000000,0.000000,-0.019921
0.114338,0.000000,0.197688,-0.013638,0.000000,-0.013200,-0.012411,0.000000,0.000000,-0.018316
0.114269,0.000000,0.197622,-0.013904,0.000000,-0.013333,-0.012502,0.000000,0.000000,-0.016739
0.114200,0.000000,0.197555,-0.014168,0.000000,-0.013459,-0.012586,0.000000,0.000000,-0.015191
0.114129,0.000000,0.197488,-0.014430,0.000000,-0.013576,-0.012662,0.000000,0.000000,-0.013674
0.114057,0.000000,0.197420,-0.014689,0.000000,-0.013686,-0.012730,0.000000,0.000000,-0.012188
0.113983,0.000000,0.197351,-0.014945,0.000000,-0.013788,-0.012791,0.000000,0.000000,-0.010735
0.113909,0.000000,0.197282,-0.015198,0.000000,-0.013884,-0.012845,0.000000,0.000000,-0.009315
0.113833,0.000000,0.197213,-0.015447,0.000000,-0.013972,-0.012891,0.000000,0.000000,-0.007929
0.113755,0.000000,0.197143,-0.015692,0.000000,-0.014054,-0.012931,0.000000,0.000000,-0.006578
0.113677,0.000000,0.197073,-0.015933,0.000000,-0.014129,-0.012964,0.000000,0.000000,-0.005261
0.113597,0.000000,0.197002,-0.016170,0.000000,-0.014198,-0.012990,0.000000,0.000000,-0.003981
0.113516,0.000000,0.196931,-0.016403,0.000000,-0.014261,-0.013010,0.000000,0.000000,-0.002736
0.113434,0.000000,0.196860,-0.016630,0.000000,-0.014318,-0.013024,0.000000,0.000000,-0.001528
0.113351,0.000000,0.196788,-0.016853,0.000000,-0.014369,-0.013032,0.000000,0.000000,-0.000356
0.113267,0.000000,0.196717,-0.017071,0.000000,-0.014415,-0.013033,0.000000,0.000000,0.000778
0.113182,0.000000,0.196644,-0.017283,0.000000,-0.014455,-0.013029,0.000000,0.000000,0.001876
0.113095,0.000000,0.196572,-0.017491,0.000000,-0.014491,-0.013020,0.000000,0.000000,0.002936
0.113008,0.000000,0.196500,-0.017692,0.000000,-0.014522,-0.013005,0.000000,0.000000,0.003959
0.112919,0.000000,0.196427,-0.017888,0.000000,-0.014547,-0.012986,0.000000,0.000000,0.004944
0.112830,0.000000,0.196354,-0.018078,0.000000,-0.014569,-0.012961,0.000000,0.000000,0.005892
0.112740,0.000000,0.196282,-0.018263,0.000000,-0.014585,-0.012931,0.000000,0.000000,0.006802
0.112648,0.000000,0.196209,-0.018441,0.000000,-0.014598,-0.012897,0.000000,0.000000,0.007676
0.112556,0.000000,0.196136,-0.018614,0.000000,-0.014606,-0.012859,0.000000,0.000000,0.008512
0.112463,0.000000,0.196063,-0.018780,0.000000,-0.014611,-0.012816,0.000000,0.000000,0.009312
0.112369,0.000000,0.195990,-0.018940,0.000000,-0.014611,-0.012770,0.000000,0.000000,0.010075
0.112274,0.000000,0.195917,-0.019095,0.000000,-0.014608,-0.012720,0.000000,0.000000,0.010802
0.112179,0.000000,0.195843,-0.019242,0.000000,-0.014601,-0.012666,0.000000,0.000000,0.011493
0.112083,0.000000,0.195770,-0.019384,0.000000,-0.014591,-0.012608,0.000000,0.000000,0.012148
0.111986,0.000000,0.195698,-0.019519,0.000000,-0.014578,-0.012547,0.000000,0.000000,0.012769
0.111888,0.000000,0.195625,-0.019649,0.000000,-0.014561,-0.012483,0.000000,0.000000,0.013354
0.111790,0.000000,0.195552,-0.019771,0.000000,-0.014541,-0.012417,0.000000,0.000000,0.013906
0.111691,0.000000,0.195479,-0.019888,0.000000,-0.014519,-0.012347,0.000000,0.000000,0.014423
0.111592,0.000000,0.195407,-0.019998,0.000000,-0.014493,-0.012275,0.000000,0.000000,0.014908
0.111492,0.000000,0.195334,-0.020103,0.000000,-0.014465,-0.012201,0.000000,0.000000,0.015359
0.111391,0.000000,0.195262,-0.020201,0.000000,-0.014434,-0.012124,0.000000,0.000000,0.015779
0.111290,0.000000,0.195190,-0.020293,0.000000,-0.014401,-0.012045,0.000000,0.000000,0.016167
0.111189,0.000000,0.195118,-0.020378,0.000000,-0.014365,-0.011964,0.000000,0.000000,0.016525
0.111087,0.000000,0.195046,-0.020458,0.000000,-0.014327,-0.011881,0.000000,0.000000,0.016852
0.110984,0.000000,0.194974,-0.020532,0.000000,-0.014286,-0.011797,0.000000,0.000000,0.017149
0.110882,0.000000,0.194903,-0.020600,0.000000,-0.014244,-0.011711,0.000000,0.000000,0.017417
0.110779,0.000000,0.194831,-0.020662,0.000000,-0.014199,-0.011624,0.000000,0.000000,0.017658
0.110675,0.000000,0.194760,-0.020719,0.000000,-0.014153,-0.011536,0.000000,0.000000,0.017870
0.110572,0.000000,0.194690,-0.020770,0.000000,-0.014104,-0.011447,0.000000,0.000000,0.018056
0.110468,0.000000,0.194619,-0.020815,0.000000,-0.014054,-0.011356,0.000000,0.000000,0.018216
0.110364,0.000000,0.194549,-0.020854,0.000000,-0.014002,-0.011265,0.000000,0.000000,0.018350
0.110260,0.000000,0.194479,-0.020889,0.000000,-0.013948,-0.011174,0.000000,0.000000,0.018460
0.110155,0.000000,0.194409,-0.020918,0.000000,-0.013893,-0.011081,0.000000,0.000000,0.018545
0.110051,0.000000,0.194340,-0.020942,0.000000,-0.013836,-0.010988,0.000000,0.000000,0.018608
0.109946,0.000000,0.194271,-0.020960,0.000000,-0.013778,-0.010895,0.000000,0.000000,0.018648
0.109841,0.000000,0.194202,-0.020974,0.000000,-0.013719,-0.010802,0.000000,0.000000,0.018666
0.109736,0.000000,0.194133,-0.020983,0.000000,-0.013658,-0.010709,0.000000,0.000000,0.018663
0.109631,0.000000,0.194065,-0.020987,0.000000,-0.013596,-0.010616,0.000000,0.000000,0.018640
0.109526,0.000000,0.193997,-0.020987,0.000000,-0.013533,-0.010522,0.000000,0.000000,0.018598
0.109421,0.000000,0.193929,-0.020982,0.000000,-0.013469,-0.010429,0.000000,0.000000,0.018537
0.109317,0.000000,0.193862,-0.020972,0.000000,-0.013403,-0.010337,0.000000,0.000000,0.018458
0.109212,0.000000,0.193795,-0.020959,0.000000,-0.013337,-0.010244,0.000000,0.000000,0.018362
0.109107,0.000000,0.193728,-0.020941,0.000000,-0.013270,-0.010153,0.000000,0.000000,0.018249
0.109002,0.000000,0.193662,-0.020919,0.000000,-0.013201,-0.010061,0.000000,0.000000,0.018121
0.108898,0.000000,0.193596,-0.020894,0.000000,-0.013132,-0.009971,0.000000,0.000000,0.017977
0.108793,0.000000,0.193530,-0.020864,0.000000,-0.013062,-0.009881,0.000000,0.000000,0.017820
0.108689,0.000000,0.193465,-0.020831,0.000000,-0.012992,-0.009792,0.000000,0.000000,0.017649
0.108585,0.000000,0.193400,-0.020795,0.000000,-0.012921,-0.009704,0.000000,0.000000,0.017465
0.108481,0.000000,0.193335,-0.020755,0.000000,-0.012849,-0.009616,0.000000,0.000000,0.017268
0.108377,0.000000,0.193271,-0.020712,0.000000,-0.012776,-0.009530,0.000000,0.000000,0.017061
0.108273,0.000000,0.193207,-0.020665,0.000000,-0.012703,-0.009445,0.000000,0.000000,0.016842
0.108170,0.000000,0.193144,-0.020616,0.000000,-0.012629,-0.009360,0.000000,0.000000,0.016614
0.108067,0.000000,0.193080,-0.020564,0.000000,-0.012555,-0.009277,0.000000,0.000000,0.016376
0.107964,0.000000,0.193018,-0.020509,0.000000,-0.012480,-0.009195,0.000000,0.000000,0.016129
0.107862,0.000000,0.192955,-0.020451,0.000000,-0.012405,-0.009115,0.000000,0.000000,0.015874
0.107759,0.000000,0.192893,-0.020391,0.000000,-0.012330,-0.009035,0.000000,0.000000,0.015611
0.107657,0.000000,0.192832,-0.020329,0.000000,-0.012254,-0.008957,0.000000,0.000000,0.015342
0.107556,0.000000,0.192770,-0.020264,0.000000,-0.012178,-0.008881,0.000000,0.000000,0.015066
0.107454,0.000000,0.192709,-0.020197,0.000000,-0.012101,-0.008805,0.000000,0.000000,0.014785
0.107353,0.000000,0.192649,-0.020128,0.000000,-0.012025,-0.008731,0.000000,0.000000,0.014498
0.107253,0.000000,0.192589,-0.020058,0.000000,-0.011948,-0.008659,0.000000,0.000000,0.014207
0.107152,0.000000,0.192529,-0.019985,0.000000,-0.011871,-0.008588,0.000000,0.000000,0.013912
0.107053,0.000000,0.192470,-0.019911,0.000000,-0.011793,-0.008518,0.000000,0.000000,0.013613
0.106953,0.000000,0.192411,-0.019835,0.000000,-0.011716,-0.008450,0.000000,0.000000,0.013311
0.106854,0.000000,0.192352,-0.019758,0.000000,-0.011638,-0.008384,0.000000,0.000000,0.013007
0.106755,0.000000,0.192294,-0.019680,0.000000,-0.011561,-0.008319,0.000000,0.000000,0.012700
0.106657,0.000000,0.192236,-0.019600,0.000000,-0.011483,-0.008255,0.000000,0.000000,0.012392
0.106559,0.000000,0.192179,-0.019519,0.000000,-0.011405,-0.008193,0.000000,0.000000,0.012083
0.106461,0.000000,0.192122,-0.019437,0.000000,-0.011327,-0.008133,0.000000,0.000000,0.011774
0.106364,0.000000,0.192065,-0.019355,0.000000,-0.011250,-0.008074,0.000000,0.000000,0.011464
0.106267,0.000000,0.192009,-0.019271,0.000000,-0.011172,-0.008017,0.000000,0.000000,0.011154
0.106171,0.000000,0.191953,-0.019187,0.000000,-0.011094,-0.007961,0.000000,0.000000,0.010845
0.106075,0.000000,0.191897,-0.019102,0.000000,-0.011016,-0.007907,0.000000,0.000000,0.010536
0.105979,0.000000,0.191842,-0.019017,0.000000,-0.010939,-0.007854,0.000000,0.000000,0.010229
0.105884,0.000000,0.191788,-0.018931,0.000000,-0.010861,-0.007803,0.000000,0.000000,0.009924
0.105790,0.000000,0.191733,-0.018844,0.000000,-0.010784,-0.007753,0.000000,0.000000,0.009621
0.105695,0.000000,0.191679,-0.018758,0.000000,-0.010706,-0.007705,0.000000,0.000000,0.009320
0.105602,0.000000,0.191626,-0.018671,0.000000,-0.010629,-0.007658,0.000000,0.000000,0.009022
0.105508,0.000000,0.191573,-0.018584,0.000000,-0.010552,-0.007613,0.000000,0.000000,0.008727
0.105415,0.000000,0.191520,-0.018497,0.000000,-0.010475,-0.007570,0.000000,0.000000,0.008434
0.105323,0.000000,0.191468,-0.018410,0.000000,-0.010399,-0.007527,0.000000,0.000000,0.008146
0.105231,0.000000,0.191416,-0.018324,0.000000,-0.010322,-0.007487,0.000000,0.000000,0.007861
0.105139,0.000000,0.191364,-0.018237,0.000000,-0.010246,-0.007447,0.000000,0.000000,0.007580
0.105048,0.000000,0.191313,-0.018151,0.000000,-0.010170,-0.007410,0.000000,0.000000,0.007303
0.104957,0.000000,0.191262,-0.018064,0.000000,-0.010094,-0.007373,0.000000,0.000000,0.007031
0.104867,0.000000,0.191211,-0.017979,0.000000,-0.010018,-0.007338,0.000000,0.000000,0.006763
0.104777,0.000000,0.191161,-0.017893,0.000000,-0.009943,-0.007304,0.000000,0.000000,0.006500
0.104687,0.000000,0.191112,-0.017808,0.000000,-0.009868,-0.007272,0.000000,0.000000,0.006242
0.104598,0.000000,0.191062,-0.017724,0.000000,-0.009793,-0.007240,0.000000,0.000000,0.005989
0.104510,0.000000,0.191013,-0.017640,0.000000,-0.009719,-0.007210,0.000000,0.000000,0.005741
0.104422,0.000000,0.190965,-0.017557,0.000000,-0.009644,-0.007182,0.000000,0.000000,0.005499
0.104334,0.000000,0.190917,-0.017475,0.000000,-0.009570,-0.007154,0.000000,0.000000,0.005262
0.104246,0.000000,0.190869,-0.017393,0.000000,-0.009497,-0.007128,0.000000,0.000000,0.005030
0.104160,0.000000,0.190821,-0.017312,0.000000,-0.009424,-0.007103,0.000000,0.000000,0.004805
0.104073,0.000000,0.190774,-0.017231,0.000000,-0.009351,-0.007079,0.000000,0.000000,0.004585
0.103987,0.000000,0.190727,-0.017152,0.000000,-0.009278,-0.007056,0.000000,0.000000,0.004371
0.103901,0.000000,0.190681,-0.017073,0.000000,-0.009206,-0.007034,0.000000,0.000000,0.004163
0.103816,0.000000,0.190635,-0.016996,0.000000,-0.009134,-0.007013,0.000000,0.000000,0.003961
0.103731,0.000000,0.190589,-0.016919,0.000000,-0.009062,-0.006993,0.000000,0.000000,0.003765
0.103646,0.000000,0.190544,-0.016843,0.000000,-0.008991,-0.006975,0.000000,0.000000,0.003575
0.103562,0.000000,0.190499,-0.016768,0.000000,-0.008920,-0.006957,0.000000,0.000000,0.003391
0.103478,0.000000,0.190454,-0.016694,0.000000,-0.008849,-0.006940,0.000000,0.000000,0.003213
0.103395,0.000000,0.190410,-0.016621,0.000000,-0.008779,-0.006924,0.000000,0.000000,0.003041
0.103311,0.000000,0.190366,-0.016549,0.000000,-0.008709,-0.006908,0.000000,0.000000,0.002875
0.103229,0.000000,0.190323,-0.016478,0.000000,-0.008640,-0.006894,0.000000,0.000000,0.002716
0.103146,0.000000,0.190280,-0.016408,0.000000,-0.008570,-0.006880,0.000000,0.000000,0.002562
0.103064,0.000000,0.190237,-0.016340,0.000000,-0.008502,-0.006868,0.000000,0.000000,0.002415
0.102983,0.000000,0.190194,-0.016272,0.000000,-0.008433,-0.006856,0.000000,0.000000,0.002274
0.102901,0.000000,0.190152,-0.016205,0.000000,-0.008366,-0.006844,0.000000,0.000000,0.002138
0.102820,0.000000,0.190110,-0.016140,0.000000,-0.008298,-0.006834,0.000000,0.000000,0.002009
0.102739,0.000000,0.190069,-0.016076,0.000000,-0.008231,-0.006823,0.000000,0.000000,0.001885
0.102659,0.000000,0.190028,-0.016012,0.000000,-0.008164,-0.006814,0.000000,0.000000,0.001768
0.102579,0.000000,0.189987,-0.015950,0.000000,-0.008098,-0.006805,0.000000,0.000000,0.001656
0.102499,0.000000,0.189946,-0.015889,0.000000,-0.008032,-0.006797,0.000000,0.000000,0.001550
0.102420,0.000000,0.189906,-0.015829,0.000000,-0.007966,-0.006789,0.000000,0.000000,0.001449
0.102341,0.000000,0.189866,-0.015770,0.000000,-0.007901,-0.006782,0.000000,0.000000,0.001354
0.102262,0.000000,0.189827,-0.015713,0.000000,-0.007836,-0.006775,0.000000,0.000000,0.001265
0.102183,0.000000,0.189788,-0.015656,0.000000,-0.007772,-0.006769,0.000000,0.000000,0.001181
0.102105,0.000000,0.189749,-0.015600,0.000000,-0.007708,-0.006763,0.000000,0.000000,0.001102
0.102027,0.000000,0.189710,-0.015546,0.000000,-0.007645,-0.006757,0.000000,0.000000,0.001028
0.101949,0.000000,0.189672,-0.015493,0.000000,-0.007582,-0.006752,0.000000,0.000000,0.000960
0.101872,0.000000,0.189634,-0.015440,0.000000,-0.007519,-0.006747,0.000000,0.000000,0.000897
0.101795,0.000000,0.189596,-0.015389,0.000000,-0.007457,-0.006743,0.000000,0.000000,0.000838
0.101718,0.000000,0.189559,-0.015339,0.000000,-0.007395,-0.006739,0.000000,0.000000,0.000784
0.101641,0.000000,0.189522,-0.015290,0.000000,-0.007334,-0.006735,0.000000,0.000000,0.000735
0.101565,0.000000,0.189485,-0.015242,0.000000,-0.007273,-0.006731,0.000000,0.000000,0.000691
0.101488,0.000000,0.189449,-0.015195,0.000000,-0.007212,-0.006728,0.000000,0.000000,0.000651
0.101412,0.000000,0.189413,-0.015149,0.000000,-0.007152,-0.006724,0.000000,0.000000,0.000615
0.101337,0.000000,0.189377,-0.015104,0.000000,-0.007092,-0.006721,0.000000,0.000000,0.000584
0.101261,0.000000,0.189342,-0.015059,0.000000,-0.007033,-0.006718,0.000000,0.000000,0.000557
0.101186,0.000000,0.189307,-0.015016,0.000000,-0.006974,-0.006716,0.000000,0.000000,0.000533
0.101111,0.000000,0.189272,-0.014974,0.000000,-0.006915,-0.006713,0.000000,0.000000,0.000514
0.101036,0.000000,0.189237,-0.014933,0.000000,-0.006857,-0.006710,0.000000,0.000000,0.000498
0.100961,0.000000,0.189203,-0.014892,0.000000,-0.006799,-0.006708,0.000000,0.000000,0.000486
0.100887,0.000000,0.189169,-0.014853,0.000000,-0.006742,-0.006706,0.000000,0.000000,0.000478
0.100812,0.000000,0.189135,-0.014814,0.000000,-0.006685,-0.006703,0.000000,0.000000,0.000473
0.100738,0.000000,0.189102,-0.014776,0.000000,-0.006629,-0.006701,0.000000,0.000000,0.000471
0.100664,0.000000,0.189069,-0.014739,0.000000,-0.006573,-0.006698,0.000000,0.000000,0.000472
0.100591,0.000000,0.189036,-0.014703,0.000000,-0.006517,-0.006696,0.000000,0.000000,0.000477
0.100517,0.000000,0.189003,-0.014668,0.000000,-0.006462,-0.006694,0.000000,0.000000,0.000484
0.100444,0.000000,0.188971,-0.014633,0.000000,-0.006407,-0.006691,0.000000,0.000000,0.000494
0.100371,0.000000,0.188939,-0.014599,0.000000,-0.006353,-0.006689,0.000000,0.000000,0.000507
0.100298,0.000000,0.188907,-0.014566,0.000000,-0.006299,-0.006686,0.000000,0.000000,0.000522
0.100225,0.000000,0.188876,-0.014534,0.000000,-0.006245,-0.006684,0.000000,0.000000,0.000540
0.100152,0.000000,0.188844,-0.014502,0.000000,-0.006192,-0.006681,0.000000,0.000000,0.000560
0.100080,0.000000,0.188813,-0.014471,0.000000,-0.006139,-0.006678,0.000000,0.000000,0.000582
0.100007,0.000000,0.188783,-0.014440,0.000000,-0.006087,-0.006675,0.000000,0.000000,0.000606
0.099935,0.000000,0.188752,-0.014410,0.000000,-0.006035,-0.006672,0.000000,0.000000,0.000632
0.099863,0.000000,0.188722,-0.014381,0.000000,-0.005983,-0.006669,0.000000,0.000000,0.000660
0.099791,0.000000,0.188692,-0.014352,0.000000,-0.005932,-0.006666,0.000000,0.000000,0.000690
0.099720,0.000000,0.188663,-0.014324,0.000000,-0.005881,-0.006662,0.000000,0.000000,0.000721
0.099648,0.000000,0.188633,-0.014296,0.000000,-0.005831,-0.006659,0.000000,0.000000,0.000754
0.099576,0.000000,0.188604,-0.014269,0.000000,-0.005781,-0.006655,0.000000,0.000000,0.000789
0.099505,0.000000,0.188575,-0.014243,0.000000,-0.005731,-0.006651,0.000000,0.000000,0.000824
0.099434,0.000000,0.188546,-0.014217,0.000000,-0.005682,-0.006647,0.000000,0.000000,0.000861
